userId,group_1,group_2,group_3,group_4,group_5,group_6,group_7,group_8,group_9,group_10,group_11,group_12,group_13,group_14,group_15
dafd4355-7179-4407-ac2f-c3a53a62bc15,StartOver_welcome,,,,,,,,,,,,,,
dafe83fa-5f8e-4fa3-aca4-470c9eb5d00f,StartOver_welcome,,,,,,,,,,,,,,
daff35b2-5f0b-40cc-9420-76ab49960b8c,StartOver_welcome,,,,,,,,,,,,,,
dafiqwmzzc,StartOver_welcome,StartOver,Search_product,Search_product,Search_event,Search_product,Keyfeature,Search_product,ePromoter_start,ePromoter_ing,ePromoter_start,StartOver,Search_event,Search_event,adm
dajgzisxgj,ePromoter_start,ePromoter_ing,ChatbotNavi_faq,,,,,,,,,,,,
daq7mfawwh,StartOver_welcome,,,,,,,,,,,,,,
daxemyquph,StartOver_welcome,,,,,,,,,,,,,,
db007591-6632-47a0-92a2-95fc17a1e113,StartOver_welcome,,,,,,,,,,,,,,
db00f533-8571-40c4-9228-cdb96a66ec65,StartOver_welcome,,,,,,,,,,,,,,
db03bae1-3971-4db9-be73-4645c9198ac8,StartOver_welcome,StartOver_Orientation,StartOver_Orientation,StartOver_Orientation,,,,,,,,,,,
db08a761-e0ff-4915-b7ce-626c7c31d886,StartOver_welcome,StartOver_Orientation,FAQ,,,,,,,,,,,,
db09fd7e-9c74-41d8-a53a-dcbd72f652e5,StartOver_welcome,,,,,,,,,,,,,,
db0b5f4d-75d5-4b7d-affc-4d5e8fbda4ae,StartOver_welcome,,,,,,,,,,,,,,
db0b8a3b-8546-44d6-bbab-5fafde3c79a1,StartOver_welcome,,,,,,,,,,,,,,
db0bb331-e471-4851-8fec-3800fedbfed1,StartOver_welcome,StartOver_welcome,,,,,,,,,,,,,
db0d9ee0-f701-405e-9ada-e3ba73b26b2c,StartOver_welcome,,,,,,,,,,,,,,
db0e2e71-5910-44a0-a476-9e76b3917cd5,Flagship,adm,Flagship,,,,,,,,,,,,
db1806dc-1a08-45d7-b877-1765789fa981,fallback,fallback,,,,,,,,,,,,,
db191faf-852d-49d4-9000-1af506fe6a64,fallback,,,,,,,,,,,,,,
db23ce23-1418-4771-95de-2fcd63172321,StartOver_welcome,,,,,,,,,,,,,,
db261d1e-a165-42c6-aa6f-6d60623b16f8,StartOver_welcome,,,,,,,,,,,,,,
db267804-23df-4ea3-bb15-155667e70566,StartOver_welcome,,,,,,,,,,,,,,
db27b8e1-049e-473d-8926-4f989314c294,StartOver_welcome,,,,,,,,,,,,,,
db29c73b-a7bd-44ce-bdcf-a34ad42c6748,StartOver_welcome,,,,,,,,,,,,,,
db2b5232-8315-40b8-92f4-19bb679c2268,ePromoter_ing,ePromoter_ing,FAQ,FAQ,FAQ,,,,,,,,,,
db2d55e1-64d2-4700-af40-a7ed5f89e3b2,StartOver_welcome,,,,,,,,,,,,,,
db2df8ce-426b-47eb-aacd-9cc1a71240e9,StartOver_welcome,,,,,,,,,,,,,,
db2e4c35-c7f7-4b1a-ad75-d9543863772a,StartOver_welcome,,,,,,,,,,,,,,
db2ef196-018a-4a1b-a8aa-f20d9ad56e82,ePromoter_ing,FAQ,Search_product,Search_product,StartOver,Search_product,,,,,,,,,
db2f282e-002a-4ca2-acbb-b45268a24e30,StartOver_welcome,,,,,,,,,,,,,,
db34e648-6b8d-41d7-8858-2dda14e5649a,StartOver_welcome,,,,,,,,,,,,,,
db370096-828e-460d-87bf-38a0ed9387ab,StartOver_welcome,,,,,,,,,,,,,,
db376995-ea0a-4928-8c08-e80107060f33,StartOver_welcome,StartOver_Orientation,StartOver_Orientation,StartOver_Orientation,Search_event,Search_event,,,,,,,,,
db3a9632-dd3f-4449-a807-7d79ae66f675,ChatbotNavi_faq,ChatbotNavi_faq,ChatbotNavi_faq,,,,,,,,,,,,
db3b442a-3f43-41d0-9e0a-8453235e29a6,StartOver,,,,,,,,,,,,,,
db3c91c1-6e92-471d-9935-65218b74acee,ePromoter_start,,,,,,,,,,,,,,
db3cf4be-2329-4755-812a-d4c0f55f3e6e,adm,,,,,,,,,,,,,,
db40398f-f13c-412c-b474-6958e388f2ac,ePromoter_start,StartOver_welcome,StartOver_Orientation,StartOver_Orientation,StartOver_Orientation,Search_product,Search_product,Search_product,,,,,,,
db46d02c-cb4d-4938-8ad8-88c5347dc8e1,StartOver_welcome,ChatbotNavi_faq,,,,,,,,,,,,,
db47f98e-b3e7-4958-aa7a-0737e5669f6c,StartOver_welcome,,,,,,,,,,,,,,
db480cc3-33b8-4793-9fcd-2818169d48b0,StartOver_welcome,,,,,,,,,,,,,,
db488496-cc02-43c4-8463-d00d93993ddc,ChatbotNavi_faq,,,,,,,,,,,,,,
db4cc462-e1e3-4732-a7bf-c38882d5d17e,StartOver_welcome,,,,,,,,,,,,,,
db517560-c84d-4c34-a9b6-ff9653084627,StartOver_welcome,,,,,,,,,,,,,,
db51eaba-3a09-40d5-89e3-038c46965246,StartOver_welcome,StartOver_welcome,StartOver,StartOver,ePromoter_start,,,,,,,,,,
db52ebf3-076d-4cb5-8320-2a915db2bddc,Search_product,ePromoter_ing,Search_product,,,,,,,,,,,,
db562eb6-b04f-492a-8a9e-a25f91b2ae66,StartOver_welcome,StartOver_welcome,StartOver,StartOver,StartOver,StartOver,StartOver,StartOver,,,,,,,
db610955-42c8-4bb3-a564-5f21dbc7738a,StartOver_welcome,,,,,,,,,,,,,,
db62e1f8-9d47-4ac5-8c68-76342a48055c,ChatbotNavi_faq,StartOver,Keyfeature,,,,,,,,,,,,
db6575c6-b447-493c-92ae-08ac09eecd8b,StartOver_welcome,StartOver,adm,adm,adm,ChatbotNavi_faq,,,,,,,,,
db6969d9-bff4-47b7-b922-c22f334b07bb,FAQ,StartOver,FAQ,,,,,,,,,,,,
db6cac8b-f01a-40ef-bf65-9ddce25356a6,StartOver_welcome,StartOver,adm,ChatbotNavi_faq,adm,,,,,,,,,,
db6e3c68-104a-489f-bcb5-7835a88445ad,ChatbotNavi_faq,,,,,,,,,,,,,,
db6f5468-0c22-4fc7-83aa-2efec1fbd193,StartOver_welcome,,,,,,,,,,,,,,
db734361-0fec-4808-9f51-262e6b0f3d57,ChatbotNavi_faq,FAQ,FAQ,StartOver_welcome,,,,,,,,,,,
db7376f5-05af-4f53-a611-5d0246091a6c,ePromoter_ing,adm,,,,,,,,,,,,,
db743f34-5916-4681-a0d4-daab44afa070,StartOver_welcome,,,,,,,,,,,,,,
db7447d9-9de0-453e-8abf-5bc1f8dc3c87,StartOver,,,,,,,,,,,,,,
db77f593-bae4-4601-b140-2868490ca7ee,StartOver_welcome,,,,,,,,,,,,,,
db792107-60bf-49b8-93c6-9446e68d8504,Order_benefit,Search_product,ePromoter_ing,StartOver_welcome,StartOver_Orientation,Search_product,,,,,,,,,
db79362b-29c0-4d20-8223-5d77170da5dd,StartOver_welcome,,,,,,,,,,,,,,
db793fad-ff85-4e37-b966-0c1b3998d3a6,StartOver_welcome,,,,,,,,,,,,,,
db7c7790-8075-45c3-af49-fc8177067e17,StartOver_welcome,,,,,,,,,,,,,,
db7c980b-f2e0-4042-90e1-edc680af9c35,StartOver_welcome,Search_product,Search_product,Search_product,Search_product,Search_product,Search_product,,,,,,,,
db8080dd-09c9-42f3-b2bd-3d431bb3fdce,StartOver_welcome,,,,,,,,,,,,,,
db849be4-53b4-4a3b-a00f-861b81f09e6c,StartOver_welcome,StartOver,,,,,,,,,,,,,
db84ef2e-bef6-4e9f-a674-1895eedbb944,StartOver_welcome,,,,,,,,,,,,,,
db8b5db9-e548-4f96-a41b-4829700d5b39,StartOver_welcome,,,,,,,,,,,,,,
db8c2927-3076-4ab7-8ac2-85672f119660,StartOver_welcome,StartOver,,,,,,,,,,,,,
db8db186-d3c9-43d8-b934-0d6f20f9d53f,StartOver,Keyfeature,,,,,,,,,,,,,
db8ea117-ecfc-45ad-99e1-ddf76a1668f2,StartOver,StartOver,,,,,,,,,,,,,
db92eb59-4438-4253-a6e5-a6d1e076af3e,ePromoter_ing,FAQ,,,,,,,,,,,,,
db95e405-e667-48b4-a75f-09a2cac3e067,StartOver_welcome,StartOver,Search_event,Search_event,chatbot_to_ePromoter,ePromoter_start,ePromoter_end,Keyfeature,Search_event,,,,,,
db9e9104-fb42-404d-b94f-6ded5613d0f3,StartOver_welcome,smalltalk,StartOver,adm,smalltalk,,,,,,,,,,
db9f380f-fc91-42b5-ad4a-03ba52203831,StartOver_welcome,,,,,,,,,,,,,,
dba04987-ee6a-42ed-982f-87548127c3e1,StartOver_welcome,,,,,,,,,,,,,,
dba220e1-0ad7-45b3-97de-ef663b3d78f7,StartOver_welcome,StartOver,Search_product,Search_product,,,,,,,,,,,
dba2da6c-217c-4d23-abf1-957200568b32,StartOver,,,,,,,,,,,,,,
dba3814e-56ee-4224-bdbf-68c581db1e04,StartOver,,,,,,,,,,,,,,
dba46b13-47d3-4f11-9921-923db9d9c655,StartOver_welcome,,,,,,,,,,,,,,
dba4dfdc-d266-4306-bdd2-b6935a63093e,Search_product,Search_product,,,,,,,,,,,,,
dbac67aa-ce32-4179-b4b7-725a02200a45,fallback,Search_product,StartOver_welcome,StartOver,,,,,,,,,,,
dbacb1f3-b6d3-4e39-8d9c-1f4235261473,ChatbotNavi_faq,StartOver_welcome,StartOver,ChatbotNavi_faq,,,,,,,,,,,
dbacc4e1-1027-4911-80f6-8c18072cffbb,ePromoter_start,ePromoter_start,ePromoter_start,ePromoter_start,,,,,,,,,,,
dbb69a88-a885-416a-954f-a444343b1746,StartOver_welcome,StartOver_welcome,,,,,,,,,,,,,
dbb9958b-c655-4075-879d-119349bb6478,StartOver_welcome,,,,,,,,,,,,,,
dbba6c76-bf5f-4f7d-832b-d8ef9b153b30,ePromoter_ing,FAQ,Search_model_code,,,,,,,,,,,,
dbbb3261-114d-42bc-9263-4aed33e4aa55,StartOver_welcome,,,,,,,,,,,,,,
dbbef1d4-70dd-479f-a38d-a2d9ba7390b0,ePromoter_ing,ePromoter_start,,,,,,,,,,,,,
dbc09c1c-33b5-4074-9bc3-d5c33ad65c68,ePromoter_start,ePromoter_ing,,,,,,,,,,,,,
dbc16e76-e5d6-4d8b-8d3b-81aa71a4bd9a,StartOver,,,,,,,,,,,,,,
dbc3bac0-3f0c-4dde-8a08-76833d4f0867,StartOver_welcome,,,,,,,,,,,,,,
dbc515ad-0ce6-4d1d-8ef1-30a14d69406b,StartOver_welcome,,,,,,,,,,,,,,
dbc65494-b21c-4322-8aa0-09890c61970c,StartOver_welcome,StartOver,StartOver,,,,,,,,,,,,
dbc6d77c-562e-4b62-b79f-421357746301,ePromoter_start,,,,,,,,,,,,,,
dbcc4428-d7ea-439c-8a55-e534622521e5,StartOver_welcome,StartOver,,,,,,,,,,,,,
dbcc86ad-a18c-4c8a-b677-4ffb7cc2438b,ePromoter_start,,,,,,,,,,,,,,
dbd63f11-ecc1-4013-b292-4cda868c1fe2,ePromoter_start,,,,,,,,,,,,,,
dbdab275-6ee1-4cf7-8827-e4125b76cac7,StartOver_welcome,,,,,,,,,,,,,,
dbdb821a-9741-40ec-8680-79e3542c3c0c,StartOver_welcome,FAQ,,,,,,,,,,,,,
dbdbefa1-e4a8-49b2-98f5-770670b310d1,StartOver_welcome,,,,,,,,,,,,,,
dbdc5b5f-d760-4a7f-b6ec-c08acea8545b,StartOver_welcome,,,,,,,,,,,,,,
dbde65c8-f15c-4ea7-af26-6bab9db7cf17,ChatbotNavi_faq,FAQ,,,,,,,,,,,,,
dbe1af56-053f-46e1-a23f-14ee77bb7eba,StartOver,,,,,,,,,,,,,,
dbe23cc4-c0c6-4b46-b077-25f062934754,StartOver_welcome,StartOver_Orientation,StartOver_Orientation,StartOver_Orientation,Recommend_product,,,,,,,,,,
dbe29d83-a89f-480a-a2e1-f955fe8f4a78,StartOver_welcome,StartOver_Orientation,StartOver_Orientation,StartOver_Orientation,Recommend_product,,,,,,,,,,
dbe513c3-09e5-4a59-9e22-b25ad8fbed24,ePromoter_ing,FAQ,,,,,,,,,,,,,
dbe5853b-562a-4bf0-9d3b-c0034f5437e5,ePromoter_start,StartOver_welcome,StartOver,Search_product,Search_product,fallback,ChatbotNavi_faq,FAQ,,,,,,,
dbe5d0d3-7535-4649-b4ae-6164b0065754,StartOver_welcome,StartOver,,,,,,,,,,,,,
dbe9c73e-f504-4316-a8c6-516b9d66382e,StartOver_welcome,,,,,,,,,,,,,,
dbeb1930-74d8-4c15-a313-fbdda21824e8,StartOver_welcome,,,,,,,,,,,,,,
dbeebad9-4814-4638-bd16-a1721b9d3173,ePromoter_start,,,,,,,,,,,,,,
dbeomcwuah,StartOver_welcome,ePromoter_start,,,,,,,,,,,,,
dbf18f77-ba80-4d06-b7d7-7ad7c174f6e5,StartOver_welcome,Keyfeature,Order_benefit,Order_benefit,,,,,,,,,,,
dbf2620a-e421-4b8a-85da-fe6ac6d52528,ePromoter_start,ePromoter_start,StartOver_welcome,StartOver_welcome,,,,,,,,,,,
dbf3cbb0-0527-4e53-b14d-c15015ba0343,StartOver_welcome,,,,,,,,,,,,,,
dbf4e3f0-278a-4f40-8ccc-5b3adac7098e,StartOver_welcome,,,,,,,,,,,,,,
dbf8a3fb-ae59-47cd-83e3-6d2d412fee7c,StartOver_welcome,StartOver,Search_product,ePromoter_ing,chatbot_to_ePromoter,ePromoter_start,ePromoter_end,,,,,,,,
dbf9948a-75f5-435f-9d51-28025af41e04,StartOver_welcome,,,,,,,,,,,,,,
dbfe0037-a4a7-4eef-8802-abee60ba1eca,StartOver_welcome,StartOver,Keyfeature,Search_model_code,fallback,,,,,,,,,,
dbfe0ed4-bd6d-47d0-858a-930a49b216c5,Search_product,Search_product,Keyfeature,,,,,,,,,,,,
dbff29ff-ff5e-4005-b25d-a3e30cf09124,fallback,,,,,,,,,,,,,,
dbfpx425x9,StartOver_welcome,,,,,,,,,,,,,,
dbiz2prxaj,ePromoter_ing,ePromoter_start,,,,,,,,,,,,,
dboobjdrfj,StartOver_welcome,StartOver,,,,,,,,,,,,,
dbpg8cwc3g,StartOver_welcome,,,,,,,,,,,,,,
dbqw3ovysm,StartOver_welcome,StartOver,ePromoter_ing,FAQ,,,,,,,,,,,
dbroog6lqu,Search_product,StartOver_welcome,StartOver_Orientation,Search_product,,,,,,,,,,,
dbvas0nhwa,StartOver_welcome,StartOver,,,,,,,,,,,,,
dbwhxtp9yh,ePromoter_start,StartOver_welcome,StartOver,,,,,,,,,,,,
dbxyam5zih,ePromoter_start,StartOver_welcome,StartOver,Search_product,Search_product,Search_product,adm,FAQ,fallback,adm,smalltalk,adm,FAQ,FAQ,
dc003d5f-7a25-4da1-a634-20bf97ccc273,ePromoter_start,,,,,,,,,,,,,,
dc02e230-43b5-4a2d-929e-d782b603d4e7,StartOver_welcome,,,,,,,,,,,,,,
dc02eb35-9753-4e14-b4ed-4efe74bfb12a,StartOver_welcome,,,,,,,,,,,,,,
dc031925-c981-4185-88dd-4a4ad31d9ef8,StartOver_welcome,,,,,,,,,,,,,,
dc066e33-0e8c-489e-81cc-1c6241e064b8,StartOver_welcome,,,,,,,,,,,,,,
dc0ad52e-ad0c-446b-a4f3-e88978a891af,StartOver_welcome,,,,,,,,,,,,,,
dc0bf174-1396-430c-b330-def3607183e4,StartOver_welcome,StartOver,Recommend_product,,,,,,,,,,,,
dc0eb6a1-bab6-44a0-b65b-d323d7ef491a,ePromoter_ing,FAQ,FAQ,ePromoter_ing,ePromoter_ing,FAQ,,,,,,,,,
dc0f3245-e0f3-4859-9988-9fac9caf2549,StartOver_welcome,Keyfeature,Order_benefit,StartOver,,,,,,,,,,,
dc119ca4-d3ef-477e-ad51-e7a5547be03e,StartOver_welcome,Search_product,Search_product,,,,,,,,,,,,
dc11d154-a6d7-45ee-8525-b3ad953357f4,StartOver_welcome,,,,,,,,,,,,,,
dc12634f-8eda-4e95-a229-2770d9723c81,StartOver_welcome,StartOver,StartOver,StartOver,StartOver,StartOver,StartOver,StartOver,StartOver,StartOver,StartOver,StartOver,StartOver,StartOver,StartOver
dc129b45-253e-44b6-80ae-ebe40beca228,StartOver_welcome,,,,,,,,,,,,,,
dc136e07-6b64-459f-adcd-0308a99d8b94,ePromoter_ing,StartOver,Search_event,Search_event,,,,,,,,,,,
dc1582f7-d3e6-43eb-8eeb-22da303005e9,StartOver_welcome,,,,,,,,,,,,,,
dc1836b4-58c1-4af6-b591-2a80e674182e,Flagship,fallback,ChatbotNavi_faq,,,,,,,,,,,,
dc188109-2fea-44e8-801f-3ba29f2c1bdc,StartOver_welcome,,,,,,,,,,,,,,
dc1f469e-63e3-4faa-8074-1e21f7b16a9d,StartOver_welcome,,,,,,,,,,,,,,
dc1f8b21-0b11-4055-893d-1516636705b0,StartOver_welcome,,,,,,,,,,,,,,
dc24521a-78d4-4ba2-9cdc-0a848034a7c2,StartOver_welcome,,,,,,,,,,,,,,
dc248164-007c-4f6f-a8b9-1f47176b44bd,ePromoter_start,,,,,,,,,,,,,,
dc2612bc-fc40-4db1-8ec1-372ad23029d5,StartOver_welcome,,,,,,,,,,,,,,
dc283d2c-52ac-4dc4-9923-f6faeb6da0fe,StartOver_welcome,,,,,,,,,,,,,,
dc286150-7573-4b7e-95a8-f260a2874bfa,StartOver_welcome,StartOver,,,,,,,,,,,,,
dc29839e-af9a-4e1c-9a82-81895a98a7da,StartOver_welcome,,,,,,,,,,,,,,
dc2c2064-1ae0-4581-8131-b71094147701,StartOver_welcome,,,,,,,,,,,,,,
dc2wprlqi2,ePromoter_start,,,,,,,,,,,,,,
dc313cca-9717-4f73-aba9-b9c22fc8b056,ePromoter_start,ePromoter_start,ePromoter_ing,FAQ,ChatbotNavi_faq,ChatbotNavi_faq,ChatbotNavi_faq,fallback,ChatbotNavi_faq,ChatbotNavi_faq,StartOver,,,,
dc354ff2-688a-413b-8cee-cebd5885bb7d,Flagship,StartOver,Search_product,Search_product,Search_product,StartOver,Search_product,Search_product,Search_product,,,,,,
dc362574-83e0-4189-9ce7-2e591d9f443b,StartOver_welcome,StartOver_welcome,,,,,,,,,,,,,
dc3c2547-1d35-4b9d-8892-fb4248c8b493,StartOver_welcome,,,,,,,,,,,,,,
dc4021a0-28f6-4a6e-84b5-94eff4301c70,StartOver_welcome,,,,,,,,,,,,,,
dc43f0c0-5f2b-40b9-b737-09202d919195,StartOver_welcome,,,,,,,,,,,,,,
dc44f05c-8dc1-41e9-8881-bfdce86baa42,StartOver_welcome,,,,,,,,,,,,,,
dc459e06-92c9-475f-a409-2141ecfb64b1,Search_product,,,,,,,,,,,,,,
dc48df66-d94d-494b-bc0f-66f745ab40e3,ePromoter_ing,Search_product,FAQ,Flagship,smalltalk,fallback,ChatbotNavi_faq,FAQ,,,,,,,
dc4a859f-a03b-4eaf-a8ef-a31949378743,StartOver,Keyfeature,Search_product,,,,,,,,,,,,
dc4c72e8-ef24-44c2-8fc6-d223e42a102a,StartOver_welcome,,,,,,,,,,,,,,
dc4d857d-971a-4183-a6b8-3707a72602d1,StartOver_welcome,,,,,,,,,,,,,,
dc4dbae2-208c-4374-8b6b-875e8fcf5211,StartOver_welcome,StartOver_Orientation,StartOver_Orientation,StartOver_Orientation,ChatbotNavi_faq,Search_product,ePromoter_ing,chatbot_to_ePromoter,ePromoter_start,,,,,,
dc4dc686-8588-4eeb-bca3-14edffa6af9a,StartOver_welcome,,,,,,,,,,,,,,
dc4f9dcd-1104-4037-a359-e716601e1e1e,StartOver_welcome,,,,,,,,,,,,,,
dc4fa2da-63bf-4add-b56d-d0d5202b8117,StartOver_welcome,,,,,,,,,,,,,,
dc51a0aa-41ef-4e6f-be3e-3b7552d63db1,StartOver_welcome,,,,,,,,,,,,,,
dc52d52b-5c55-4b9c-a7f1-3820fcf3affd,StartOver_welcome,,,,,,,,,,,,,,
dc55cf82-1569-4381-8f15-f493d3d28216,StartOver_welcome,,,,,,,,,,,,,,
dc5719e5-8330-4da3-be19-5f3402553124,ePromoter_start,StartOver_welcome,StartOver,Search_product,ePromoter_start,,,,,,,,,,
dc57f1dd-375a-429c-917e-015ec856a1c7,StartOver_welcome,,,,,,,,,,,,,,
dc59036f-ce70-45c2-8407-354e08607f39,StartOver_welcome,,,,,,,,,,,,,,
dc5b1f5b-4438-4249-ae94-8842d1ad7920,StartOver_welcome,,,,,,,,,,,,,,
dc5bb341-4f10-47be-98e5-e6a9c42d1e9a,ePromoter_start,Search_product,,,,,,,,,,,,,
dc5bp7wsmc,StartOver_welcome,StartOver,Search_product,Search_product,Search_product,Search_product,adm,ChatbotNavi_faq,adm,,,,,,
dc64e462-08c6-48aa-bb31-62e39ff53c95,StartOver_welcome,,,,,,,,,,,,,,
dc651db2-e7d7-4fd3-9d71-bbed25586b42,StartOver_welcome,,,,,,,,,,,,,,
dc65d900-4560-4d99-8b40-49ef86aed308,StartOver_welcome,,,,,,,,,,,,,,
dc669fed-d04d-4646-bd1b-081d2318032f,StartOver,fallback,FAQ,,,,,,,,,,,,
dc68a15e-5f7a-4899-9fcc-c62fbdefb32f,fallback,StartOver,,,,,,,,,,,,,
dc695a3e-6a95-411e-9c90-9789f814a9d4,StartOver_welcome,StartOver,Keyfeature,,,,,,,,,,,,
dc6ab5b7-365e-4f0f-ade0-3e55fa4fd7f5,StartOver_welcome,,,,,,,,,,,,,,
dc6e9495-48b3-4034-81e3-c01ad15d741e,StartOver,Recommend_product,,,,,,,,,,,,,
dc7119d5-49ce-4223-9fd6-7cfbdb8cfb2a,ChatbotNavi_faq,FAQ,,,,,,,,,,,,,
dc7263a5-7a43-4943-9d8b-af2295b3339a,StartOver_welcome,,,,,,,,,,,,,,
dc72d438-1f19-4f42-a2a7-d14620904590,ePromoter_start,,,,,,,,,,,,,,
dc734d09-46e7-4341-a10f-f1b11d699029,StartOver_welcome,StartOver_welcome,StartOver,ChatbotNavi_faq,Search_product,Recommend_product,Recommend_product,FAQ,FAQ,,,,,,
dc78cbd0-4877-4806-817b-aef1a887145e,StartOver_welcome,,,,,,,,,,,,,,
dc8127c9-10a1-4975-92b7-0cac5c7ba8e4,ChatbotNavi_faq,,,,,,,,,,,,,,
dc812af5-ee67-40e2-a8b5-9eecffb5dc3e,StartOver_welcome,,,,,,,,,,,,,,
dc823024-119c-46f5-acbe-0c97a0e169c9,StartOver_welcome,,,,,,,,,,,,,,
dc834f99-9a76-4c0f-a350-02a22fcf8efc,StartOver_welcome,StartOver_Orientation,StartOver_Orientation,StartOver_Orientation,,,,,,,,,,,
dc843909-ae8d-401e-8fed-d9f95661f270,Search_product,Search_product,,,,,,,,,,,,,
dc853cea-d9e0-497a-9463-cff73b52fdde,StartOver_welcome,,,,,,,,,,,,,,
dc8abf65-1365-48ed-8f6d-7c3ff45fcb9d,StartOver_welcome,StartOver_welcome,,,,,,,,,,,,,
dc906952-7ee6-4217-873f-426bbdf53d75,StartOver_welcome,StartOver_welcome,StartOver,Keyfeature,Order_benefit,ePromoter_start,ePromoter_start,,,,,,,,
dc9206a9-e65b-4cc0-aac3-8f589df41cca,StartOver_welcome,adm,,,,,,,,,,,,,
dc929f4b-7326-4e49-a469-df9ce17f030b,StartOver_welcome,StartOver,Flagship,,,,,,,,,,,,
dc94d2be-bb80-44dc-a46c-6b038f98a63e,StartOver_welcome,StartOver_Orientation,Search_product,Search_product,chatbot_to_ePromoter,ePromoter_start,ePromoter_end,Search_product,Search_product,Search_product,Search_product,Search_product,fallback,fallback,Search_product
dc968e17-8e16-4c4d-8688-62d83c3ef5da,ePromoter_start,StartOver_welcome,StartOver,Search_event,ChatbotNavi_faq,adm,,,,,,,,,
dc982226-aa1e-444c-a0e1-e75efba474b1,StartOver_welcome,,,,,,,,,,,,,,
dc9b7dca-599a-4f80-b5b0-7918afa7baf4,StartOver_welcome,,,,,,,,,,,,,,
dc9bd748-496d-4fd6-a1dc-3fc95f604e60,StartOver_welcome,,,,,,,,,,,,,,
dc9e27e8-2da0-495f-8368-ed56a000a1a0,StartOver_welcome,FAQ,ChatbotNavi_faq,,,,,,,,,,,,
dc9e57e9-1a7e-4b67-86ea-bea7ba4b34eb,StartOver_welcome,Keyfeature,Keyfeature,Order_benefit,ChatbotNavi_faq,FAQ,,,,,,,,,
dc9e6183-97af-4ad0-afca-8abbdf029313,StartOver_welcome,,,,,,,,,,,,,,
dc9fec5f-1895-46df-9b84-64b71de40f5a,StartOver_welcome,insult,,,,,,,,,,,,,
dca28db2-7493-4630-96a2-76eae552a625,StartOver_welcome,,,,,,,,,,,,,,
dca91ca6-60f9-4244-bc58-db54b00dd16b,StartOver_welcome,StartOver_welcome,StartOver,FAQ,,,,,,,,,,,
dca981e6-908d-4b6a-a0ed-b2f81494bb94,StartOver_welcome,StartOver_welcome,,,,,,,,,,,,,
dcaafae9-95d6-44d0-89bf-ec8e3e81c9aa,StartOver_welcome,StartOver,,,,,,,,,,,,,
dcab0b07-b3f6-4df1-96d5-b308908a141f,ePromoter_ing,,,,,,,,,,,,,,
dcab31eb-0482-4749-8334-14c631f8b65a,StartOver_welcome,,,,,,,,,,,,,,
dcb07702-2522-4775-a8c4-cc6add728464,StartOver_welcome,StartOver,Search_product,Search_product,Search_product,ePromoter_ing,chatbot_to_ePromoter,ePromoter_start,StartOver,ePromoter_start,ePromoter_ing,,,,
dcb0a671-7248-4316-8605-7c003538152f,StartOver_welcome,,,,,,,,,,,,,,
dcb36b21-bd79-4704-a6fd-b84c52c7b275,ePromoter_start,ePromoter_end,,,,,,,,,,,,,
dcb642bb-91a9-49cb-96d1-5e2161c4b7a2,StartOver_welcome,StartOver_welcome,,,,,,,,,,,,,
dcb8a7dd-3b8c-4b12-816e-12e3bccdb684,StartOver_welcome,,,,,,,,,,,,,,
dcb8ad89-9848-4be1-ad76-04a3e48c32f6,fallback,ePromoter_start,ePromoter_ing,,,,,,,,,,,,
dcb90a27-b4fc-423b-8c36-1f6f9c7b250f,ePromoter_ing,FAQ,,,,,,,,,,,,,
dcbb1a25-3b53-413a-ba7c-2318acdef630,StartOver_welcome,,,,,,,,,,,,,,
dcbb98b9-7d5f-4a6a-9df5-de75a36b3d40,StartOver_welcome,StartOver_Orientation,StartOver_Orientation,FAQ,adm,StartOver,FAQ,adm,,,,,,,
dcbdb400-8fad-47d7-95e4-e0aff2178a25,StartOver_welcome,StartOver_welcome,,,,,,,,,,,,,
dcbefdcf-4a61-47d8-bd9b-08e0d2b9e426,StartOver_welcome,StartOver_Orientation,StartOver_Orientation,StartOver_Orientation,Search_event,StartOver,Order_benefit,Order_benefit,ChatbotNavi_faq,,,,,,
dcc4ed1b-8e76-4ec4-8bd9-5fafb33afbb9,StartOver_welcome,StartOver_welcome,,,,,,,,,,,,,
dcc4f59e-cadf-44f3-85f7-b6fd4dd8ad27,StartOver_welcome,,,,,,,,,,,,,,
dcc504c2-9162-46f5-a500-f48750d09b44,StartOver_welcome,StartOver,ChatbotNavi_faq,ePromoter_ing,ChatbotNavi_faq,ePromoter_start,,,,,,,,,
dcc742f6-766c-4015-84a1-18237aa77deb,Keyfeature,ChatbotNavi_faq,ePromoter_start,ePromoter_ing,,,,,,,,,,,
dcc74d92-5cac-46dd-8eee-855d24d37371,StartOver_welcome,,,,,,,,,,,,,,
dcc96d16-a94a-4d7c-ab3a-6aa4a30f8963,ePromoter_ing,,,,,,,,,,,,,,
dccaa649-548d-44da-aa7a-948cb0c781c9,StartOver_welcome,,,,,,,,,,,,,,
dccb192f-3b86-4054-b357-47e2adf91f05,StartOver_welcome,,,,,,,,,,,,,,
dcccab9e-d27f-4976-99b7-8eabb41ff8dc,StartOver_welcome,,,,,,,,,,,,,,
dcccb3bb-54fe-4fac-ad33-44f3d409196e,StartOver_welcome,,,,,,,,,,,,,,
dccf8c94-81eb-47a8-935c-4943b0b529d1,StartOver_welcome,StartOver_welcome,Order_benefit,ChatbotNavi_faq,StartOver,StartOver,,,,,,,,,
